Time,Measurement,TouchTag,SubjectID
18:46:32.750000,8.775524,2,A11
18:46:33,8.778087,3,A11
18:46:33.250000,8.821641,1,A11
18:46:33.500000,8.881849,2,A11
18:46:33.750000,8.975364,3,A11
18:46:34,9.063754,1,A11
18:46:34.250000,9.13293,2,A11
18:46:34.500000,9.204667,3,A11
18:46:34.750000,9.232849,4,A11
18:46:35,9.241817,1,A11
18:46:35.250000,9.252065,3,A11
18:46:35.500000,9.236692,4,A11
18:46:35.750000,9.216196,1,A11
18:46:36,9.193138,3,A11
18:46:36.250000,9.18289,4,A11
18:46:36.500000,9.163674,1,A11
18:46:36.750000,9.139335,3,A11
18:46:37,9.126525,4,A11
18:46:37.250000,9.10859,1,A11
18:46:37.500000,9.089375,3,A11
18:46:37.750000,9.076565,1,A11
18:46:38,9.072721,2,A11
18:46:38.250000,9.065036,3,A11
18:46:38.500000,9.04582,1,A11
18:46:38.750000,9.039415,2,A11
18:46:39,9.034291,3,A11
18:46:39.250000,9.044539,4,A11
18:46:39.500000,9.04582,1,A11
18:46:39.750000,9.038134,3,A11
18:46:40,9.040696,4,A11
18:46:40.250000,9.031729,1,A11
18:46:40.500000,9.018919,3,A11
18:46:40.750000,9.016356,1,A11
18:46:41,9.009952,2,A11
18:46:41.250000,8.997141000000003,3,A11
18:46:41.500000,8.986892999999998,1,A11
18:46:41.750000,8.975364,2,A11
18:46:42,8.966396000000003,3,A11
18:46:42.250000,8.95743,4,A11
18:46:42.500000,8.9459,1,A11
18:46:42.750000,8.954867,3,A11
18:46:43,8.974083,4,A11
18:46:43.250000,9.000983999999997,1,A11
18:46:43.500000,9.040696,3,A11
18:46:43.750000,9.085532,4,A11
18:46:44,9.116277,1,A11
18:46:44.250000,9.136773,3,A11
18:46:44.500000,9.14574,4,A11
18:46:44.750000,9.134211,1,A11
18:46:45,9.100904,4,A11
18:46:45.250000,9.13293,1,A11
18:46:45.500000,9.223883,3,A11
18:46:45.750000,9.255908,4,A11
18:46:46,9.299462,1,A11
18:46:46.250000,9.327645,4,A11
18:46:46.500000,9.355827,1,A11
18:46:46.750000,9.376324,3,A11
18:46:47,9.357108,4,A11
18:46:47.250000,9.314835,1,A11
18:46:47.500000,9.322521,4,A11
18:46:47.750000,9.293057,1,A11
18:46:48,9.293057,4,A11
18:46:48.250000,9.295619,1,A11
18:46:48.500000,9.295619,3,A11
18:46:48.750000,9.289214,4,A11
18:46:49,9.285371,1,A11
18:46:49.250000,9.28409,4,A11
18:46:49.500000,8.888254,1,A11
18:46:49.750000,8.885693,4,A11
18:46:50,9.091937,1,A11
18:46:50.250000,8.908750999999997,3,A11
18:46:50.500000,8.624364,1,A11
18:46:50.750000,8.666637,2,A11
18:46:51,8.913875,1,A11
18:46:51.250000,9.075284,2,A11
18:46:51.500000,9.181608,1,A11
18:46:51.750000,9.289214,2,A11
18:46:52,9.37248,3,A11
18:46:52.250000,9.432689,1,A11
18:46:52.500000,9.557816,2,A11
18:46:52.750000,9.684636,1,A11
18:46:53,9.761497,2,A11
18:46:53.250000,9.833235,1,A11
18:46:53.500000,9.883195,3,A11
18:46:53.750000,9.90113,1,A11
18:46:54,9.907535,2,A11
18:46:54.250000,9.894724,1,A11
18:46:54.500000,9.867823,2,A11
18:46:54.750000,9.828111,3,A11
18:46:55,9.794805,4,A11
18:46:55.250000,9.796085,1,A11
18:46:55.500000,9.839641,3,A11
18:46:55.750000,9.897286,4,A11
18:46:56,9.925468,1,A11
18:46:56.250000,9.940841,3,A11
18:46:56.500000,9.954932,1,A11
18:46:56.750000,9.973323,2,A11
18:46:57,9.941298,3,A11
18:46:57.250000,9.909272,1,A11
18:46:57.500000,9.860593,2,A11
18:46:57.750000,9.824724,3,A11
18:46:58,9.791418,4,A11
18:46:58.250000,9.773483,1,A11
18:46:58.500000,9.768359,2,A11
18:46:58.750000,9.778607,3,A11
18:46:59,9.776046,4,A11
18:46:59.250000,9.763235,1,A11
18:46:59.500000,9.740177,2,A11
18:46:59.750000,9.718399,3,A11
18:47:00,9.700465,3,A11
18:47:00.250000,9.674845,3,A11
18:47:00.500000,9.645381,3,A11
18:47:00.750000,9.621041,3,A11
18:47:01,9.61848,3,A11
18:47:01.250000,9.624885,3,A11
18:47:01.500000,9.630009,3,A11
18:47:01.750000,9.633852,3,A11
18:47:02,9.645381,3,A11
18:47:02.250000,9.651786,3,A11
18:47:02.500000,9.637695,3,A11
18:47:02.750000,9.626165,3,A11
18:47:03,9.608232,3,A11
18:47:03.250000,9.587735,3,A11
18:47:03.500000,9.58133,3,A11
18:47:03.750000,9.573644,3,A11
18:47:04,9.577487,3,A11
18:47:04.250000,9.595421,3,A11
18:47:04.500000,9.610793,3,A11
18:47:04.750000,9.617199,3,A11
18:47:05,9.614636,3,A11
18:47:05.250000,9.612075,3,A11
18:47:05.500000,9.624885,3,A11
18:47:05.750000,9.660753,3,A11
18:47:06,9.697903,3,A11
18:47:06.250000,9.749144,3,A11
18:47:06.500000,9.790136,3,A11
18:47:06.750000,9.840096,3,A11
18:47:07,9.884933,3,A11
18:47:07.250000,9.915677,3,A11
18:47:07.500000,9.916958,4,A11
18:47:07.750000,9.928487,1,A11
18:47:08,9.93233,3,A11
18:47:08.250000,9.943859,4,A11
18:47:08.500000,9.928487,1,A11
18:47:08.750000,9.911834,3,A11
18:47:09,9.904148,4,A11
18:47:09.250000,9.86956,1,A11
18:47:09.500000,9.838816,3,A11
18:47:09.750000,9.80679,4,A11
18:47:10,9.785012,1,A11
18:47:10.250000,9.758111,2,A11
18:47:10.500000,9.727366,3,A11
18:47:10.750000,9.70687,4,A11
18:47:11,9.68125,1,A11
18:47:11.250000,9.659472,3,A11
18:47:11.500000,9.638976,4,A11
18:47:11.750000,9.624885,1,A11
18:47:12,9.612075,3,A11
18:47:12.250000,9.601827,4,A11
18:47:12.500000,9.587735,1,A11
18:47:12.750000,9.580049,4,A11
18:47:13,9.576206,1,A11
18:47:13.250000,9.563396,3,A11
18:47:13.500000,9.551867,4,A11
18:47:13.750000,9.54418,1,A11
18:47:14,9.528808,3,A11
18:47:14.250000,9.514717,4,A11
18:47:14.500000,9.503187,1,A11
18:47:14.750000,9.494221,3,A11
18:47:15,9.478848,4,A11
18:47:15.250000,9.472443,1,A11
18:47:15.500000,9.462194,3,A11
18:47:15.750000,9.456614,4,A11
18:47:16,9.448929,1,A11
18:47:16.250000,9.439961,2,A11
18:47:16.500000,9.448929,1,A11
18:47:16.750000,9.433557,2,A11
18:47:17,9.406654,1,A11
18:47:17.250000,9.372067,2,A11
18:47:17.500000,9.331075,3,A11
18:47:17.750000,9.299048,4,A11
18:47:18,9.261899,1,A11
18:47:18.250000,9.234998,2,A11
18:47:18.500000,9.220906,1,A11
18:47:18.750000,9.222187,2,A11
18:47:19,9.251651,1,A11
18:47:19.250000,9.281115,2,A11
18:47:19.500000,9.346447,1,A11
18:47:19.750000,9.454053,2,A11
18:47:20,9.420746,1,A11
18:47:20.250000,9.158136,2,A11
18:47:20.500000,9.123549,1,A11
18:47:20.750000,9.056935,2,A11
18:47:21,8.994164999999997,3,A11
18:47:21.250000,8.976231,1,A11
18:47:21.500000,9.058216,2,A11
18:47:21.750000,9.023629,1,A11
18:47:22,9.019786,2,A11
18:47:22.250000,9.05053,1,A11
18:47:22.500000,9.058216,2,A11
18:47:22.750000,8.985198,1,A11
18:47:23,9.045406,2,A11
18:47:23.250000,9.04925,1,A11
18:47:23.500000,9.023629,2,A11
18:47:23.750000,9.008257,1,A11
18:47:24,8.994164999999997,2,A11
18:47:24.250000,8.971107,1,A11
18:47:24.500000,8.953173,2,A11
18:47:24.750000,8.951024,3,A11
18:47:25,8.935652000000003,1,A11
18:47:25.250000,8.90747,2,A11
18:47:25.500000,8.862634,3,A11
18:47:25.750000,8.825484,1,A11
18:47:26,8.793459,2,A11
18:47:26.250000,8.758871000000001,1,A11
18:47:26.500000,8.724283,2,A11
18:47:26.750000,8.697382000000001,3,A11
18:47:27,8.680729,1,A11
18:47:27.250000,8.669199,2,A11
18:47:27.500000,8.658951,1,A11
18:47:27.750000,8.647422,2,A11
18:47:28,8.634611999999999,3,A11
18:47:28.250000,8.621801,4,A11
18:47:28.500000,8.612834,1,A11
18:47:28.750000,8.608992,2,A11
18:47:29,8.600024000000001,3,A11
18:47:29.250000,8.593619,4,A11
18:47:29.500000,8.584652,1,A11
18:47:29.750000,8.564156,2,A11
18:47:30,8.552627000000001,3,A11
18:47:30.250000,8.543659,4,A11
18:47:30.500000,8.53213,1,A11
18:47:30.750000,8.527006,2,A11
18:47:31,8.527006,3,A11
18:47:31.250000,8.528286999999999,4,A11
18:47:31.500000,8.547503,1,A11
18:47:31.750000,8.626925,2,A11
18:47:32,8.637174,1,A11
18:47:32.250000,8.564156,2,A11
18:47:32.500000,8.587214,1,A11
18:47:32.750000,8.690977,2,A11
18:47:33,8.692258,1,A11
18:47:33.250000,8.616677000000001,2,A11
18:47:33.500000,8.542378,1,A11
18:47:33.750000,8.527006,2,A11
18:47:34,8.53213,1,A11
18:47:34.250000,8.591057000000001,2,A11
18:47:34.500000,8.755028,1,A11
18:47:34.750000,8.962553999999997,2,A11
18:47:35,9.159831,1,A11
18:47:35.250000,9.314835,2,A11
18:47:35.500000,9.419879,3,A11
18:47:35.750000,9.44678,4,A11
18:47:36,9.468143,1,A11
18:47:36.250000,9.454053,2,A11
18:47:36.500000,9.433557,1,A11
18:47:36.750000,9.370786,2,A11
18:47:37,9.305454,1,A11
18:47:37.250000,9.236279,2,A11
18:47:37.500000,9.17607,1,A11
18:47:37.750000,9.127392,2,A11
18:47:38,9.077432,1,A11
18:47:38.250000,9.036439,2,A11
18:47:38.500000,8.998009,1,A11
18:47:38.750000,8.965982,2,A11
18:47:39,8.933957000000003,1,A11
18:47:39.250000,8.918999000000003,2,A11
18:47:39.500000,8.893378,1,A11
18:47:39.750000,8.876725,2,A11
18:47:40,8.860072,1,A11
18:47:40.250000,8.845981,2,A11
18:47:40.500000,8.851105,1,A11
18:47:40.750000,8.860072,2,A11
18:47:41,8.912594,1,A11
18:47:41.250000,8.962553999999997,2,A11
18:47:41.500000,9.007389,1,A11
18:47:41.750000,9.059912,2,A11
18:47:42,9.157269,1,A11
18:47:42.250000,9.250784,2,A11
18:47:42.500000,9.317397,1,A11
18:47:42.750000,9.362232,2,A11
18:47:43,9.34686,1,A11
18:47:43.250000,9.341736,2,A11
18:47:43.500000,9.321239,1,A11
18:47:43.750000,9.289214,2,A11
18:47:44,9.254627,1,A11
18:47:44.250000,9.212353,2,A11
18:47:44.500000,9.176484,1,A11
18:47:44.750000,9.140615,2,A11
18:47:45,9.104747,1,A11
18:47:45.250000,9.074002,2,A11
18:47:45.500000,9.050944,1,A11
18:47:45.750000,9.03301,2,A11
18:47:46,9.015076,3,A11
18:47:46.250000,8.99586,1,A11
18:47:46.500000,8.985612,2,A11
18:47:46.750000,8.947182000000002,3,A11
18:47:47,8.910031,4,A11
18:47:47.250000,8.929247,1,A11
18:47:47.500000,8.934371,2,A11
18:47:47.750000,8.936933999999997,1,A11
18:47:48,8.934371,2,A11
18:47:48.250000,8.929247,1,A11
18:47:48.500000,8.898502,2,A11
18:47:48.750000,8.874163000000003,1,A11
18:47:49,8.872882,2,A11
18:47:49.250000,8.869039,3,A11
18:47:49.500000,8.862634,1,A11
18:47:49.750000,8.852386,2,A11
18:47:50,8.852386,1,A11
18:47:50.250000,8.910031,2,A11
18:47:50.500000,9.094499,1,A11
18:47:50.750000,9.200824,2,A11
18:47:51,9.237973,3,A11
18:47:51.250000,9.261032,1,A11
18:47:51.500000,9.295619,2,A11
18:47:51.750000,9.313554,1,A11
18:47:52,9.305867,2,A11
18:47:52.250000,9.309711,1,A11
18:47:52.500000,9.318678,2,A11
18:47:52.750000,9.317397,1,A11
18:47:53,9.367356,2,A11
18:47:53.250000,9.366076,3,A11
18:47:53.500000,9.368638,1,A11
18:47:53.750000,9.350703,2,A11
18:47:54,9.341736,1,A11
18:47:54.250000,9.430127,2,A11
18:47:54.500000,9.653892,3,A11
18:47:54.750000,9.910096,4,A11
18:47:55,10.111217,1,A11
18:47:55.250000,10.330729,2,A11
18:47:55.500000,10.319199,3,A11
18:47:55.750000,10.28333,4,A11
18:47:56,10.328166,1,A11
18:47:56.250000,10.27052,2,A11
18:47:56.500000,10.237213,3,A11
18:47:56.750000,10.138575,4,A11
18:47:57,10.052746,1,A11
18:47:57.250000,9.972042,2,A11
18:47:57.500000,9.91952,3,A11
18:47:57.750000,9.870841,4,A11
18:47:58,9.828568,1,A11
18:47:58.250000,9.791418,2,A11
18:47:58.500000,9.767078,1,A11
18:47:58.750000,9.746582,2,A11
18:47:59,9.724805,1,A11
18:47:59.250000,9.70687,2,A11
18:47:59.500000,9.692779,1,A11
18:47:59.750000,9.679969,2,A11
18:48:00,9.667158,2,A11
18:48:00.250000,9.658192,2,A11
18:48:00.500000,9.662034,2,A11
18:48:00.750000,9.659472,2,A11
18:48:01,9.651786,2,A11
18:48:01.250000,9.658192,2,A11
18:48:01.500000,9.654348,2,A11
18:48:01.750000,9.653068,2,A11
18:48:02,9.638976,2,A11
18:48:02.250000,9.614636,2,A11
18:48:02.500000,9.601827,2,A11
18:48:02.750000,9.576206,2,A11
18:48:03,9.559552,2,A11
18:48:03.250000,9.541618,2,A11
18:48:03.500000,9.532651,2,A11
18:48:03.750000,9.535213,2,A11
18:48:04,9.573644,2,A11
18:48:04.250000,9.624885,2,A11
18:48:04.500000,9.686374,2,A11
18:48:04.750000,9.708151,2,A11
18:48:05,9.718399,2,A11
18:48:05.250000,9.720962,2,A11
18:48:05.500000,9.715837,2,A11
18:48:05.750000,9.696622,2,A11
18:48:06,9.676126,2,A11
18:48:06.250000,9.649224,2,A11
18:48:06.500000,9.624885,2,A11
18:48:06.750000,9.599264,2,A11
18:48:07,9.577487,2,A11
18:48:07.250000,9.558271,2,A11
18:48:07.500000,9.545462,1,A11
18:48:07.750000,9.530089,2,A11
18:48:08,9.499345,1,A11
18:48:08.250000,9.495502,2,A11
18:48:08.500000,9.485253,1,A11
18:48:08.750000,9.475005,2,A11
18:48:09,9.464757,1,A11
18:48:09.250000,9.452771,2,A11
18:48:09.500000,9.439961,3,A11
18:48:09.750000,9.436118,4,A11
18:48:10,9.433557,1,A11
18:48:10.250000,9.442523,2,A11
18:48:10.500000,9.478392,1,A11
18:48:10.750000,9.561658,2,A11
18:48:11,9.656454,1,A11
18:48:11.250000,9.752531,2,A11
18:48:11.500000,9.81402,1,A11
18:48:11.750000,9.842202,2,A11
18:48:12,9.849889,1,A11
18:48:12.250000,9.861418,2,A11
18:48:12.500000,9.907535,1,A11
18:48:12.750000,9.96518,2,A11
18:48:13,10.05787,1,A11
18:48:13.250000,10.092458,2,A11
18:48:13.500000,10.103987,1,A11
18:48:13.750000,10.080929,2,A11
18:48:14,10.088614,1,A11
18:48:14.250000,10.121922,2,A11
18:48:14.500000,10.09502,1,A11
18:48:14.750000,10.046341,2,A11
18:48:15,9.98229,1,A11
18:48:15.250000,9.927206,2,A11
18:48:15.500000,9.873404,1,A11
18:48:15.750000,9.826005,2,A11
18:48:16,9.796542,1,A11
18:48:16.250000,9.785012,2,A11
18:48:16.500000,9.768359,1,A11
18:48:16.750000,9.74402,2,A11
18:48:17,9.724805,1,A11
18:48:17.250000,9.709433,2,A11
18:48:17.500000,9.69406,1,A11
18:48:17.750000,9.683812,2,A11
18:48:18,9.673564,1,A11
18:48:18.250000,9.66844,2,A11
18:48:18.500000,9.651786,1,A11
18:48:18.750000,9.6441,2,A11
18:48:19,9.635133,1,A11
18:48:19.250000,9.627447,2,A11
18:48:19.500000,9.619761,1,A11
18:48:19.750000,9.610793,2,A11
18:48:20,9.604388,3,A11
18:48:20.250000,9.591578,1,A11
18:48:20.500000,9.592859,2,A11
18:48:20.750000,9.586454,3,A11
18:48:21,9.583892,4,A11
18:48:21.250000,9.590297,1,A11
18:48:21.500000,9.589016,2,A11
18:48:21.750000,9.591578,1,A11
18:48:22,9.586454,2,A11
18:48:22.250000,9.583892,1,A11
18:48:22.500000,9.58133,2,A11
18:48:22.750000,9.577487,1,A11
18:48:23,9.576206,2,A11
18:48:23.250000,9.562115,3,A11
18:48:23.500000,9.55571,1,A11
18:48:23.750000,9.548023,2,A11
18:48:24,9.533932,1,A11
18:48:24.250000,9.522403,2,A11
18:48:24.500000,9.513435,1,A11
18:48:24.750000,9.504469,2,A11
18:48:25,9.500626,3,A11
18:48:25.250000,9.523684,1,A11
18:48:25.500000,9.526246,2,A11
18:48:25.750000,9.530089,1,A11
18:48:26,9.526246,2,A11
18:48:26.250000,9.537775,1,A11
18:48:26.500000,9.532651,2,A11
18:48:26.750000,9.559552,1,A11
18:48:27,9.636414,2,A11
18:48:27.250000,9.75683,2,A11
18:48:27.500000,9.883652,2,A11
18:48:27.750000,9.966918,1,A11
18:48:28,10.004067,3,A11
18:48:28.250000,10.02072,1,A11
18:48:28.500000,10.025845,2,A11
18:48:28.750000,10.013035,1,A11
18:48:29,9.983571,3,A11
18:48:29.250000,9.948983,2,A11
18:48:29.500000,9.899024,1,A11
18:48:29.750000,9.85675,3,A11
18:48:30,9.823443,2,A11
18:48:30.250000,9.792699,1,A11
18:48:30.500000,9.767078,2,A11
18:48:30.750000,9.741458,1,A11
18:48:31,9.717118,2,A11
18:48:31.250000,9.690217,1,A11
18:48:31.500000,9.68253,2,A11
18:48:31.750000,9.705589,1,A11
18:48:32,9.751706,2,A11
18:48:32.250000,9.8196,1,A11
18:48:32.500000,9.881089,3,A11
18:48:32.750000,9.920801,4,A11
18:48:33,9.933611,1,A11
18:48:33.250000,9.942578,2,A11
18:48:33.500000,9.923363,3,A11
18:48:33.750000,9.899024,1,A11
18:48:34,9.864436,2,A11
18:48:34.250000,9.827287,1,A11
18:48:34.500000,9.79398,2,A11
18:48:34.750000,9.768359,3,A11
18:48:35,9.742739,1,A11
18:48:35.250000,9.720962,2,A11
18:48:35.500000,9.708151,1,A11
18:48:35.750000,9.692779,2,A11
18:48:36,9.679969,1,A11
18:48:36.250000,9.669721,3,A11
18:48:36.500000,9.653068,1,A11
18:48:36.750000,9.635133,2,A11
18:48:37,9.623603999999998,1,A11
18:48:37.250000,9.613356,3,A11
18:48:37.500000,9.603107,1,A11
18:48:37.750000,9.599264,2,A11
18:48:38,9.589016,3,A11
18:48:38.250000,9.578768,4,A11
18:48:38.500000,9.571082,1,A11
18:48:38.750000,9.564676,2,A11
18:48:39,9.55571,3,A11
18:48:39.250000,9.553147,1,A11
18:48:39.500000,9.549304,2,A11
18:48:39.750000,9.530089,1,A11
18:48:40,9.524965,2,A11
18:48:40.250000,9.519841,1,A11
18:48:40.500000,9.517278999999998,2,A11
18:48:40.750000,9.515998,3,A11
18:48:41,9.517278999999998,4,A11
18:48:41.250000,9.509593,1,A11
18:48:41.500000,9.50703,2,A11
18:48:41.750000,9.512155,1,A11
18:48:42,9.515998,2,A11
18:48:42.250000,9.53137,1,A11
18:48:42.500000,9.537775,2,A11
18:48:42.750000,9.541618,1,A11
18:48:43,9.537775,2,A11
18:48:43.250000,9.53137,1,A11
18:48:43.500000,9.522403,2,A11
18:48:43.750000,9.512155,1,A11
18:48:44,9.496782,2,A11
18:48:44.250000,9.485253,1,A11
18:48:44.500000,9.476286,3,A11
18:48:44.750000,9.466038,1,A11
18:48:45,9.454053,2,A11
18:48:45.250000,9.447647,1,A11
18:48:45.500000,9.436118,2,A11
18:48:45.750000,9.428432,3,A11
18:48:46,9.423308,1,A11
18:48:46.250000,9.423308,2,A11
18:48:46.500000,9.415622,1,A11
18:48:46.750000,9.409217,2,A11
18:48:47,9.400249,1,A11
18:48:47.250000,9.393845,2,A11
18:48:47.500000,9.388721,1,A11
18:48:47.750000,9.391282,3,A11
18:48:48,9.40153,1,A11
18:48:48.250000,9.427151,2,A11
18:48:48.500000,9.460458,3,A11
18:48:48.750000,9.486078,1,A11
18:48:49,9.500169,2,A11
18:48:49.250000,9.509136,1,A11
18:48:49.500000,9.507855,2,A11
18:48:49.750000,9.504012,1,A11
18:48:50,9.496326,2,A11
18:48:50.250000,9.482235,1,A11
18:48:50.500000,9.466863,2,A11
18:48:50.750000,9.45021,3,A11
18:48:51,9.436118,1,A11
18:48:51.250000,9.428432,2,A11
18:48:51.500000,9.414341,1,A11
18:48:51.750000,9.404093,2,A11
18:48:52,9.393845,1,A11
18:48:52.250000,9.383596,2,A11
18:48:52.500000,9.378472,1,A11
18:48:52.750000,9.369505,2,A11
18:48:53,9.360538,3,A11
18:48:53.250000,9.349009,1,A11
18:48:53.500000,9.343884,2,A11
18:48:53.750000,9.33748,1,A11
18:48:54,9.33876,2,A11
18:48:54.250000,9.33876,1,A11
18:48:54.500000,9.336199,2,A11
18:48:54.750000,9.342604,1,A11
18:48:55,9.349009,2,A11
18:48:55.250000,9.393845,1,A11
18:48:55.500000,9.484797,2,A11
18:48:55.750000,9.589841,1,A11
18:48:56,9.685918,2,A11
18:48:56.250000,9.760217,1,A11
18:48:56.500000,9.806334,2,A11
18:48:56.750000,9.824268,1,A11
18:48:57,9.811458,2,A11
18:48:57.250000,9.798648,1,A11
18:48:57.500000,9.746125,2,A11
18:48:57.750000,9.70129,1,A11
18:48:58,9.661578,2,A11
18:48:58.250000,9.630834,1,A11
18:48:58.500000,9.593684,2,A11
18:48:58.750000,9.565501,1,A11
18:48:59,9.5386,2,A11
18:48:59.250000,9.516823,3,A11
18:48:59.500000,9.497607,1,A11
18:48:59.750000,9.480954,2,A11
18:49:00,9.468143,2,A11
18:49:00.250000,9.463019,2,A11
18:49:00.500000,9.45021,2,A11
18:49:00.750000,9.434837,2,A11
18:49:01,9.420746,2,A11
18:49:01.250000,9.407936,2,A11
18:49:01.500000,9.424589,2,A11
18:49:01.750000,9.497607,2,A11
18:49:02,8.960858,2,A11
18:49:02.250000,9.05863,2,A11
18:49:02.500000,9.139335,2,A11
18:49:02.750000,9.076565,2,A11
18:49:03,9.059912,2,A11
18:49:03.250000,9.121401,2,A11
18:49:03.500000,9.123962,2,A11
18:49:03.750000,9.074002,2,A11
18:49:04,9.013795,2,A11
18:49:04.250000,9.002265,2,A11
18:49:04.500000,8.989455,2,A11
18:49:04.750000,8.992017,2,A11
18:49:05,8.999703,2,A11
18:49:05.250000,8.984331,2,A11
18:49:05.500000,8.972802,2,A11
18:49:05.750000,8.958711,2,A11
18:49:06,9.225163,2,A11
18:49:06.250000,9.253345,2,A11
18:49:06.500000,9.237973,2,A11
18:49:06.750000,9.236692,2,A11
18:49:07,9.225163,2,A11
18:49:07.250000,9.213634,2,A11
18:49:07.500000,9.217477,3,A11
18:49:07.750000,9.275123,1,A11
18:49:08,9.355827,2,A11
18:49:08.250000,9.449342,3,A11
18:49:08.500000,9.561658,1,A11
18:49:08.750000,9.637239,2,A11
18:49:09,9.684636,1,A11
18:49:09.250000,9.719224,2,A11
18:49:09.500000,9.717943,1,A11
18:49:09.750000,9.707695,2,A11
18:49:10,9.687199,1,A11
18:49:10.250000,9.652611,2,A11
18:49:10.500000,9.614181,1,A11
18:49:10.750000,9.575749,3,A11
18:49:11,9.539881,1,A11
18:49:11.250000,9.524508,2,A11
18:49:11.500000,9.501451,1,A11
18:49:11.750000,9.470706,2,A11
18:49:12,9.455334,1,A11
18:49:12.250000,9.45149,2,A11
18:49:12.500000,9.429713,1,A11
18:49:12.750000,9.415622,2,A11
18:49:13,9.402812,1,A11
18:49:13.250000,9.396406,2,A11
18:49:13.500000,9.391282,3,A11
18:49:13.750000,9.390001,1,A11
18:49:14,9.393845,2,A11
18:49:14.250000,9.378472,1,A11
18:49:14.500000,9.365662,3,A11
18:49:14.750000,9.351571,1,A11
18:49:15,9.341323,2,A11
18:49:15.250000,9.332355,1,A11
18:49:15.500000,9.324669,3,A11
18:49:15.750000,9.316983,1,A11
18:49:16,9.305454,2,A11
18:49:16.250000,9.306735,1,A11
18:49:16.500000,9.31314,3,A11
18:49:16.750000,9.306735,1,A11
18:49:17,9.295206,2,A11
18:49:17.250000,9.286239,3,A11
18:49:17.500000,9.279834,4,A11
18:49:17.750000,9.273428,1,A11
18:49:18,9.268304,2,A11
18:49:18.250000,9.26318,1,A11
18:49:18.500000,9.254213,2,A11
18:49:18.750000,9.247808,1,A11
18:49:19,9.242683,2,A11
18:49:19.250000,9.236279,1,A11
18:49:19.500000,9.233717,2,A11
18:49:19.750000,9.223469,1,A11
18:49:20,9.214501,2,A11
18:49:20.250000,9.209377,1,A11
18:49:20.500000,9.20041,2,A11
18:49:20.750000,9.194005,1,A11
18:49:21,9.188881,2,A11
18:49:21.250000,9.185038,1,A11
18:49:21.500000,9.170946,2,A11
18:49:21.750000,9.159417,1,A11
18:49:22,9.155574,2,A11
18:49:22.250000,9.147888,1,A11
18:49:22.500000,9.138921,2,A11
18:49:22.750000,9.132516,1,A11
18:49:23,9.127392,2,A11
18:49:23.250000,9.122268,1,A11
18:49:23.500000,9.110739,2,A11
18:49:23.750000,9.109457,1,A11
18:49:24,9.105615,2,A11
18:49:24.250000,9.101771,3,A11
18:49:24.500000,9.106895,1,A11
18:49:24.750000,9.109457,2,A11
18:49:25,9.1133,1,A11
18:49:25.250000,9.114581,2,A11
18:49:25.500000,9.117144,1,A11
18:49:25.750000,9.124829,2,A11
18:49:26,9.136359,1,A11
18:49:26.250000,9.146607,2,A11
18:49:26.500000,9.158136,2,A11
18:49:26.750000,9.191442,1,A11
18:49:27,9.191442,2,A11
18:49:27.250000,9.185038,1,A11
18:49:27.500000,9.20041,2,A11
18:49:27.750000,9.219625,1,A11
18:49:28,9.25037,2,A11
18:49:28.250000,9.25037,1,A11
18:49:28.500000,9.243965,2,A11
18:49:28.750000,9.238841,1,A11
18:49:29,9.240122,2,A11
18:49:29.250000,9.265742,1,A11
18:49:29.500000,9.284958,2,A11
18:49:29.750000,9.252932,1,A11
18:49:30,9.346447,2,A11
18:49:30.250000,9.407936,1,A11
18:49:30.500000,9.430994,2,A11
18:49:30.750000,9.422027,1,A11
18:49:31,9.428432,2,A11
18:49:31.250000,9.342604,1,A11
18:49:31.500000,9.345165,2,A11
18:49:31.750000,9.373348,1,A11
18:49:32,9.434837,2,A11
18:49:32.250000,9.496326,1,A11
18:49:32.500000,9.507855,2,A11
18:49:32.750000,9.430994,1,A11
18:49:33,9.223469,2,A11
18:49:33.250000,9.377192,1,A11
18:49:33.500000,9.468143,2,A11
18:49:33.750000,9.510417,1,A11
18:49:34,9.527071,2,A11
18:49:34.250000,9.620585,1,A11
18:49:34.500000,9.378472,2,A11
18:49:34.750000,9.282395,1,A11
18:49:35,9.269586,2,A11
18:49:35.250000,9.270866,1,A11
18:49:35.500000,9.287519,2,A11
18:49:35.750000,9.309297,1,A11
18:49:36,9.343884,2,A11
18:49:36.250000,9.350289,3,A11
18:49:36.500000,9.3631,1,A11
18:49:36.750000,9.356695,2,A11
18:49:37,9.342604,1,A11
18:49:37.250000,9.332355,2,A11
18:49:37.500000,9.314421,1,A11
18:49:37.750000,9.295206,2,A11
18:49:38,9.286239,1,A11
18:49:38.250000,9.272147,2,A11
18:49:38.500000,9.255494,1,A11
18:49:38.750000,9.254213,2,A11
18:49:39,9.241403,1,A11
18:49:39.250000,9.231154,2,A11
18:49:39.500000,9.218345,1,A11
18:49:39.750000,9.208097,2,A11
18:49:40,9.316983,1,A11
18:49:40.250000,9.429713,2,A11
18:49:40.500000,9.560377,1,A11
18:49:40.750000,9.583436,2,A11
18:49:41,9.497607,1,A11
18:49:41.250000,9.457895,2,A11
18:49:41.500000,9.470706,1,A11
18:49:41.750000,9.38744,2,A11
18:49:42,9.442523,1,A11
18:49:42.250000,9.382316,2,A11
18:49:42.500000,9.42587,1,A11
18:49:42.750000,9.442523,2,A11
