EDA_Time,Measurement,TouchTag,SubjectID,,SubjectID,Average EDA,Max EDA
09:59.3,0.015373,0,B14,,,,
09:59.5,0.016654,0,B14,,,,
09:59.8,0.015373,0,B14,,,,
16:10:00,0.016654,0,B14,,,,
10:00.3,0.015373,0,B14,,,,
10:00.5,0.015373,0,B14,,,,
10:00.8,0.015373,0,B14,,,,
16:10:01,0.015373,0,B14,,,,
10:01.2,0.016654,0,B14,,,,
10:01.5,0.016654,0,B14,,,,
10:01.8,0.015373,0,B14,,,,
16:10:02,0.014092,0,B14,,,,
10:02.3,0.014092,0,B14,,,,
10:02.5,0.015373,0,B14,,,,
10:02.8,0.014092,0,B14,,,,
16:10:03,0.015373,0,B14,,,,
10:03.3,0.016654,0,B14,,,,
10:03.5,0.015373,0,B14,,,,
10:03.8,0.012811,0,B14,,,,
16:10:04,0.016654,0,B14,,,,
10:04.3,0.016654,0,B14,,,,
10:04.5,0.016654,0,B14,,,,
10:04.8,0.016654,0,B14,,,,
16:10:05,0.015373,0,B14,,,,
10:05.3,0.014092,0,B14,,,,
10:05.5,0.015373,0,B14,,,,
10:05.7,0.014092,0,B14,,,,
16:10:06,0.015373,0,B14,,,,
10:06.2,0.016654,0,B14,,,,
10:06.5,0.016654,0,B14,,,,
10:06.8,0.016654,0,B14,,,,
16:10:07,0.016654,0,B14,,,,
10:07.3,0.016654,0,B14,,,,
10:07.5,0.016654,0,B14,,,,
10:07.8,0.015373,0,B14,,,,
16:10:08,0.014092,0,B14,,,,
10:08.3,0.015373,0,B14,,,,
10:08.5,0.014092,0,B14,,,,
10:08.8,0.015373,0,B14,,,,
16:10:09,0.016654,0,B14,,,,
10:09.3,0.015373,0,B14,,,,
10:09.5,0.016654,0,B14,,,,
10:09.8,0.016654,0,B14,,,,
16:10:10,0.016654,0,B14,,,,
10:10.3,0.016654,0,B14,,,,
10:10.5,0.017935,0,B14,,,,
10:10.7,0.015373,0,B14,,,,
16:10:11,0.014092,0,B14,,,,
10:11.2,0.014092,0,B14,,,,
10:11.5,0.015373,0,B14,,,,
10:11.8,0.016654,0,B14,,,,
16:10:12,0.016654,0,B14,,,,
10:12.3,0.015373,0,B14,,,,
10:12.5,0.016654,0,B14,,,,
10:12.8,0.016654,0,B14,,,,
16:10:13,0.016654,0,B14,,,,
10:13.3,0.016654,0,B14,,,,
10:13.5,0.016654,0,B14,,,,
10:13.8,0.016654,0,B14,,,,
16:10:14,0.016654,0,B14,,,,
10:14.3,0.015373,0,B14,,,,
10:14.5,0.016654,0,B14,,,,
10:14.8,0.015373,0,B14,,,,
16:10:15,0.015373,0,B14,,,,
10:15.2,0.015373,0,B14,,,,
10:15.5,0.015373,0,B14,,,,
10:15.7,0.016654,0,B14,,,,
16:10:16,0.017935,0,B14,,,,
10:16.3,0.016654,0,B14,,,,
10:16.5,0.016654,0,B14,,,,
10:16.8,0.015373,0,B14,,,,
16:10:17,0.016654,0,B14,,,,
10:17.3,0.015373,0,B14,,,,
10:17.5,0.016654,0,B14,,,,
10:17.8,0.014092,0,B14,,,,
16:10:18,0.014092,0,B14,,,,
10:18.3,0.014092,0,B14,,,,
10:18.5,0.014092,0,B14,,,,
10:18.8,0.015373,0,B14,,,,
16:10:19,0.016654,0,B14,,,,
10:19.3,0.016654,0,B14,,,,
10:19.5,0.016654,0,B14,,,,
10:19.8,0.016654,0,B14,,,,
16:10:20,0.015373,0,B14,,,,
10:20.2,0.016654,0,B14,,,,
10:20.5,0.016654,0,B14,,,,
10:20.7,0.014092,0,B14,,,,
16:10:21,0.015373,0,B14,,,,
10:21.3,0.015373,0,B14,,,,
10:21.5,0.016654,0,B14,,,,
10:21.8,0.015373,0,B14,,,,
16:10:22,0.015373,0,B14,,,,
10:22.3,0.016654,0,B14,,,,
10:22.5,0.016654,0,B14,,,,
10:22.8,0.015373,0,B14,,,,
16:10:23,0.016654,0,B14,,,,
10:23.3,0.016654,0,B14,,,,
10:23.5,0.016654,0,B14,,,,
10:23.8,0.01153,0,B14,,,,
16:10:24,0.015373,0,B14,,,,
10:24.3,0.015373,0,B14,,,,
10:24.5,0.015373,0,B14,,,,
10:24.7,0.015373,0,B14,,,,
16:10:25,0.014092,0,B14,,,,
10:25.2,0.016654,0,B14,,,,
10:25.5,0.016654,0,B14,,,,
10:25.8,0.016654,0,B14,,,,
16:10:26,0.016654,0,B14,,,,
10:26.3,0.017935,0,B14,,,,
10:26.5,0.016654,0,B14,,,,
10:26.8,0.016654,0,B14,,,,
16:10:27,0.015373,0,B14,,,,
10:27.3,0.015373,0,B14,,,,
10:27.5,0.015373,0,B14,,,,
10:27.8,0.015373,0,B14,,,,
16:10:28,0.015373,0,B14,,,,
10:28.3,0.015373,0,B14,,,,
10:28.5,0.017935,0,B14,,,,
10:28.8,0.017935,0,B14,,,,
16:10:29,0.017935,0,B14,,,,
10:29.3,0.017935,0,B14,,,,
10:29.5,0.017935,0,B14,,,,
10:29.7,0.019217,0,B14,,,,
16:10:30,0.017935,0,B14,,,,
10:30.2,0.016654,0,B14,,,,
10:30.5,0.016654,0,B14,,,,
10:30.8,0.016654,0,B14,,,,
16:10:31,0.016654,0,B14,,,,
10:31.3,0.016654,0,B14,,,,
10:31.5,0.017935,0,B14,,,,
10:31.8,0.017935,0,B14,,,,
16:10:32,0.017935,0,B14,,,,
10:32.3,0.017935,0,B14,,,,
10:32.5,0.019217,0,B14,,,,
10:32.8,0.017935,0,B14,,,,
16:10:33,0.017935,0,B14,,,,
10:33.3,0.016654,0,B14,,,,
10:33.5,0.015373,0,B14,,,,
10:33.8,0.016654,0,B14,,,,
16:10:34,0.015373,0,B14,,,,
10:34.2,0.015373,0,B14,,,,
10:34.5,0.015373,0,B14,,,,
10:34.7,0.015373,0,B14,,,,
16:10:35,0.016654,0,B14,,,,
10:35.3,0.017935,0,B14,,,,
10:35.5,0.016654,0,B14,,,,
10:35.8,0.017935,0,B14,,,,
16:10:36,0.017935,0,B14,,,,
10:36.3,0.017935,0,B14,,,,
10:36.5,0.016654,0,B14,,,,
10:36.8,0.015373,0,B14,,,,
16:10:37,0.016654,0,B14,,,,
10:37.3,0.016654,0,B14,,,,
10:37.5,0.016654,0,B14,,,,
10:37.8,0.015373,0,B14,,,,
16:10:38,0.016654,0,B14,,,,
10:38.3,0.017935,0,B14,,,,
10:38.5,0.016654,0,B14,,,,
10:38.8,0.015373,0,B14,,,,
16:10:39,0.017935,0,B14,,,,
10:39.2,0.016654,0,B14,,,,
10:39.5,0.017935,0,B14,,,,
10:39.7,0.017935,0,B14,,,,
16:10:40,0.015373,0,B14,,,,
10:40.3,0.015373,0,B14,,,,
10:40.5,0.016654,0,B14,,,,
10:40.8,0.016654,0,B14,,,,
16:10:41,0.017935,0,B14,,,,
10:41.3,0.017935,0,B14,,,,
10:41.5,0.017935,0,B14,,,,
10:41.8,0.017935,0,B14,,,,
16:10:42,0.016654,0,B14,,,,
10:42.3,0.017935,0,B14,,,,
10:42.5,0.017935,0,B14,,,,
10:42.8,0.017935,0,B14,,,,
16:10:43,0.017935,0,B14,,,,
10:43.3,0.017935,0,B14,,,,
10:43.5,0.019217,0,B14,,,,
26:38.3,0,2,B15,,,,
26:38.5,0.09352,3,B15,,,,
26:38.8,0.144764,1,B15,,,,
18:26:39,0.144764,2,B15,,,,
26:39.3,0.144764,3,B15,,,,
26:39.5,0.146045,2,B15,,,,
26:39.8,0.146045,3,B15,,,,
18:26:40,0.147326,1,B15,,,,
26:40.3,0.144764,2,B15,,,,
26:40.5,0.147326,3,B15,,,,
26:40.7,0.144764,4,B15,,,,
18:26:41,0.147326,1,B15,,,,
26:41.2,0.146045,2,B15,,,,
26:41.5,0.144764,3,B15,,,,
26:41.8,0.148608,4,B15,,,,
18:26:42,0.147326,1,B15,,,,
26:42.3,0.147326,2,B15,,,,
26:42.5,0.147326,3,B15,,,,
26:42.8,0.146045,4,B15,,,,
18:26:43,0.147326,1,B15,,,,
26:43.3,0.147326,2,B15,,,,
26:43.5,0.146045,1,B15,,,,
26:43.8,0.147326,2,B15,,,,
18:26:44,0.147326,1,B15,,,,
26:44.3,0.146045,2,B15,,,,
26:44.5,0.146045,3,B15,,,,
26:44.8,0.147326,4,B15,,,,
18:26:45,0.144764,1,B15,,,,
26:45.3,0.147326,2,B15,,,,
26:45.5,0.146045,1,B15,,,,
26:45.7,0.146045,2,B15,,,,
18:26:46,0.144764,1,B15,,,,
26:46.2,0.147326,2,B15,,,,
26:46.5,0.148608,1,B15,,,,
26:46.8,0.147326,2,B15,,,,
18:26:47,0.147326,1,B15,,,,
26:47.3,0.146045,2,B15,,,,
26:47.5,0.147326,1,B15,,,,
26:47.8,0.146045,2,B15,,,,
18:26:48,0.146045,1,B15,,,,
26:48.3,0.144764,2,B15,,,,
26:48.5,0.146045,3,B15,,,,
26:48.8,0.144764,1,B15,,,,
18:26:49,0.144764,2,B15,,,,
26:49.3,0.146045,3,B15,,,,
26:49.5,0.146045,4,B15,,,,
26:49.8,0.144764,1,B15,,,,
18:26:50,0.146045,2,B15,,,,
26:50.2,0.146045,3,B15,,,,
26:50.5,0.144764,1,B15,,,,
26:50.7,0.143483,2,B15,,,,
18:26:51,0.143483,1,B15,,,,
26:51.3,0.144764,2,B15,,,,
26:51.5,0.144764,3,B15,,,,
26:51.8,0.143483,1,B15,,,,
18:26:52,0.143483,2,B15,,,,
26:52.3,0.146045,1,B15,,,,
26:52.5,0.146045,2,B15,,,,
26:52.8,0.146045,1,B15,,,,
18:26:53,0.144764,2,B15,,,,
26:53.3,0.144764,1,B15,,,,
26:53.5,0.143483,2,B15,,,,
26:53.8,0.144764,1,B15,,,,
18:26:54,0.144764,2,B15,,,,
26:54.3,0.143483,1,B15,,,,
26:54.5,0.144764,2,B15,,,,
26:54.8,0.142202,1,B15,,,,
18:26:55,0.143483,2,B15,,,,
26:55.2,0.144764,1,B15,,,,
26:55.5,0.146045,2,B15,,,,
26:55.7,0.143483,1,B15,,,,
18:26:56,0.143483,2,B15,,,,
26:56.3,0.143483,1,B15,,,,
26:56.5,0.143483,2,B15,,,,
26:56.8,0.142202,3,B15,,,,
18:26:57,0.142202,1,B15,,,,
26:57.3,0.142202,2,B15,,,,
26:57.5,0.143483,1,B15,,,,
26:57.8,0.142202,2,B15,,,,
18:26:58,0.142202,1,B15,,,,
26:58.3,0.142202,2,B15,,,,
26:58.5,0.143483,1,B15,,,,
26:58.8,0.140921,2,B15,,,,
18:26:59,0.140921,3,B15,,,,
26:59.3,0.142202,1,B15,,,,
26:59.5,0.140921,2,B15,,,,
26:59.8,0.142202,3,B15,,,,
18:27:00,0.142202,3,B15,,,,
27:00.2,0.140921,3,B15,,,,
27:00.5,0.140921,3,B15,,,,
27:00.8,0.140921,3,B15,,,,
18:27:01,0.140921,3,B15,,,,
27:01.3,0.140921,3,B15,,,,
27:01.5,0.140921,3,B15,,,,
27:01.8,0.142202,3,B15,,,,
18:27:02,0.142202,3,B15,,,,
27:02.3,0.13964,3,B15,,,,
27:02.5,0.140921,3,B15,,,,
27:02.8,0.140921,3,B15,,,,
18:27:03,0.140921,3,B15,,,,
27:03.3,0.13964,3,B15,,,,
27:03.5,0.140921,3,B15,,,,
27:03.7,0.140921,3,B15,,,,
18:27:04,0.13964,3,B15,,,,
27:04.3,0.13964,3,B15,,,,
27:04.5,0.140921,3,B15,,,,
27:04.7,0.142202,3,B15,,,,
18:27:05,0.13964,3,B15,,,,
27:05.2,0.140921,3,B15,,,,
27:05.5,0.140921,3,B15,,,,
27:05.8,0.140921,3,B15,,,,
18:27:06,0.140921,3,B15,,,,
27:06.3,0.140921,3,B15,,,,
27:06.5,0.142202,3,B15,,,,
27:06.8,0.13964,3,B15,,,,
18:27:07,0.13964,3,B15,,,,
27:07.3,0.13964,3,B15,,,,
27:07.5,0.13964,3,B15,,,,
27:07.8,0.13964,3,B15,,,,
18:27:08,0.140921,3,B15,,,,
27:08.3,0.140921,3,B15,,,,
27:08.5,0.140921,3,B15,,,,
27:08.8,0.140921,3,B15,,,,
18:27:09,0.140921,3,B15,,,,
27:09.3,0.140921,3,B15,,,,
27:09.5,0.13964,3,B15,,,,
27:09.7,0.13964,3,B15,,,,
18:27:10,0.138359,3,B15,,,,
27:10.3,0.13964,3,B15,,,,
27:10.5,0.140921,3,B15,,,,
27:10.8,0.140921,3,B15,,,,
18:27:11,0.140921,3,B15,,,,
27:11.3,0.140921,3,B15,,,,
27:11.5,0.140921,3,B15,,,,
27:11.8,0.13964,3,B15,,,,
18:27:12,0.140921,3,B15,,,,
27:12.3,0.13964,3,B15,,,,
27:12.5,0.13964,3,B15,,,,
27:12.8,0.140921,3,B15,,,,
18:27:13,0.142202,3,B15,,,,
27:13.2,0.13964,3,B15,,,,
27:13.5,0.140921,3,B15,,,,
27:13.8,0.140921,3,B15,,,,
18:27:14,0.140921,3,B15,,,,
27:14.2,0.13964,3,B15,,,,
27:14.5,0.13964,3,B15,,,,
27:14.7,0.140921,3,B15,,,,
18:27:15,0.13964,3,B15,,,,
27:15.3,0.13964,3,B15,,,,
27:15.5,0.142202,3,B15,,,,
27:15.8,0.140921,3,B15,,,,
18:27:16,0.13964,3,B15,,,,
27:16.3,0.140921,3,B15,,,,
27:16.5,0.140921,3,B15,,,,
27:16.8,0.140921,3,B15,,,,
18:27:17,0.140921,3,B15,,,,
27:17.3,0.13964,3,B15,,,,
27:17.5,0.140921,3,B15,,,,
27:17.8,0.13964,3,B15,,,,
18:27:18,0.13964,3,B15,,,,
27:18.3,0.140921,3,B15,,,,
27:18.5,0.142202,3,B15,,,,
27:18.8,0.138359,3,B15,,,,
18:27:19,0.13964,3,B15,,,,
27:19.2,0.140921,3,B15,,,,
27:19.5,0.140921,3,B15,,,,
27:19.8,0.140921,3,B15,,,,
18:27:20,0.13964,3,B15,,,,
27:20.3,0.140921,3,B15,,,,
27:20.5,0.13964,3,B15,,,,
27:20.8,0.13964,3,B15,,,,
18:27:21,0.140921,3,B15,,,,
27:21.3,0.140921,3,B15,,,,
27:21.5,0.13964,3,B15,,,,
27:21.8,0.13964,3,B15,,,,
18:27:22,0.13964,3,B15,,,,
27:22.3,0.140921,3,B15,,,,
27:22.5,0.140921,3,B15,,,,
27:22.7,0.13964,3,B15,,,,
18:27:23,0.140921,3,B15,,,,
27:23.3,0.13964,3,B15,,,,
27:23.5,0.13964,3,B15,,,,
27:23.7,0.13964,3,B15,,,,
18:27:24,0.140921,3,B15,,,,
27:24.2,0.13964,3,B15,,,,
27:24.5,0.140921,3,B15,,,,
27:24.8,0.140921,3,B15,,,,
18:27:25,0.140921,3,B15,,,,
27:25.3,0.138359,3,B15,,,,
27:25.5,0.140921,3,B15,,,,
27:25.8,0.140921,3,B15,,,,
18:27:26,0.13964,3,B15,,,,
27:26.3,0.13964,3,B15,,,,
27:26.5,0.13964,3,B15,,,,
27:26.8,0.142202,3,B15,,,,
18:27:27,0.13964,3,B15,,,,
27:27.3,0.140921,3,B15,,,,
27:27.5,0.13964,3,B15,,,,
27:27.8,0.13964,3,B15,,,,
18:27:28,0.13964,3,B15,,,,
27:28.3,0.138359,3,B15,,,,
27:28.5,0.140921,3,B15,,,,
27:28.7,0.138359,3,B15,,,,
18:27:29,0.13964,3,B15,,,,
27:29.3,0.13964,1,B15,,,,
27:29.5,0.13964,2,B15,,,,
27:29.8,0.13964,3,B15,,,,
18:27:30,0.13964,1,B15,,,,
27:30.3,0.140921,2,B15,,,,
27:30.5,0.13964,3,B15,,,,
27:30.8,0.13964,1,B15,,,,
18:27:31,0.13964,2,B15,,,,
27:31.3,0.140921,3,B15,,,,
27:31.5,0.13964,1,B15,,,,
27:31.8,0.13964,2,B15,,,,
18:27:32,0.13964,1,B15,,,,
27:32.3,0.13964,2,B15,,,,
27:32.5,0.13964,3,B15,,,,
27:32.8,0.140921,1,B15,,,,
18:27:33,0.13964,3,B15,,,,
27:33.2,0.13964,1,B15,,,,
27:33.5,0.13964,2,B15,,,,
27:33.7,0.13964,3,B15,,,,
18:27:34,0.140921,1,B15,,,,
27:34.3,0.140921,2,B15,,,,
27:34.5,0.140921,3,B15,,,,
27:34.8,0.13964,4,B15,,,,
18:27:35,0.13964,1,B15,,,,
27:35.3,0.140921,2,B15,,,,
27:35.5,0.140921,0,B15,,,,
27:35.8,0.140921,0,B15,,,,
18:27:36,0.140921,0,B15,,,,
27:36.3,0.140921,0,B15,,,,
27:36.5,0.13964,0,B15,,,,
27:36.8,0.140921,0,B15,,,,
18:27:37,0.137078,0,B15,,,,
27:37.3,0.138359,0,B15,,,,
27:37.5,0.137078,0,B15,,,,
27:37.8,0.138359,0,B15,,,,
18:27:38,0.13964,0,B15,,,,
27:38.2,0.140921,0,B15,,,,
27:38.5,0.140921,0,B15,,,,
27:38.8,0.13964,0,B15,,,,
18:27:39,0.140921,0,B15,,,,
27:39.3,0.140921,0,B15,,,,
27:39.5,0.140921,0,B15,,,,
27:39.8,0.13964,0,B15,,,,
18:27:40,0.13964,0,B15,,,,
27:40.3,0.13964,0,B15,,,,
27:40.5,0.140921,0,B15,,,,
27:40.8,0.140921,0,B15,,,,
18:27:41,0.142202,0,B15,,,,
27:41.3,0.142202,0,B15,,,,
27:41.5,0.142202,0,B15,,,,
27:41.8,0.142202,0,B15,,,,
18:27:42,0.140921,0,B15,,,,
27:42.3,0.140921,0,B15,,,,
27:42.5,0.140921,0,B15,,,,
27:42.7,0.140921,0,B15,,,,
18:27:43,0.13964,0,B15,,,,
27:43.2,0.140921,0,B15,,,,
27:43.5,0.142202,0,B15,,,,
27:43.8,0.142202,0,B15,,,,
18:27:44,0.142202,0,B15,,,,
27:44.3,0.142202,0,B15,,,,
27:44.5,0.140921,0,B15,,,,
27:44.8,0.140921,0,B15,,,,
18:27:45,0.13964,0,B15,,,,
27:45.3,0.140921,0,B15,,,,
27:45.5,0.140921,0,B15,,,,
27:45.8,0.13964,0,B15,,,,
18:27:46,0.13964,0,B15,,,,
27:46.3,0.13964,0,B15,,,,
27:46.5,0.140921,0,B15,,,,
27:46.8,0.140921,0,B15,,,,
18:27:47,0.140921,0,B15,,,,
27:47.3,0.140921,0,B15,,,,
27:47.5,0.140921,0,B15,,,,
27:47.7,0.142202,0,B15,,,,
18:27:48,0.13964,0,B15,,,,
27:48.3,0.13964,0,B15,,,,
27:48.5,0.13964,0,B15,,,,
27:48.8,0.13964,0,B15,,,,
18:27:49,0.140921,0,B15,,,,
27:49.3,0.142202,0,B15,,,,
27:49.5,0.142202,0,B15,,,,
27:49.8,0.142202,0,B15,,,,
18:27:50,0.140921,0,B15,,,,
27:50.3,0.140921,0,B15,,,,
27:50.5,0.142202,0,B15,,,,
27:50.8,0.140921,0,B15,,,,
18:27:51,0.140921,0,B15,,,,
27:51.3,0.140921,0,B15,,,,
27:51.5,0.13964,0,B15,,,,
27:51.8,0.142202,0,B15,,,,
18:27:52,0.140921,0,B15,,,,
27:52.2,0.140921,0,B15,,,,
27:52.5,0.143483,0,B15,,,,
27:52.7,0.142202,0,B15,,,,
18:27:53,0.142202,0,B15,,,,
27:53.3,0.142202,0,B15,,,,
27:53.5,0.142202,0,B15,,,,
27:53.8,0.142202,0,B15,,,,
18:27:54,0.142202,0,B15,,,,
27:54.3,0.140921,0,B15,,,,
27:54.5,0.140921,0,B15,,,,
27:54.8,0.140921,0,B15,,,,
18:27:55,0.140921,0,B15,,,,
27:55.3,0.142202,0,B15,,,,
27:55.5,0.140921,0,B15,,,,
27:55.8,0.142202,0,B15,,,,
18:27:56,0.142202,0,B15,,,,
27:56.3,0.142202,0,B15,,,,
27:56.5,0.142202,0,B15,,,,
27:56.8,0.142202,0,B15,,,,
18:27:57,0.142202,0,B15,,,,
27:57.2,0.140921,0,B15,,,,
27:57.5,0.142202,0,B15,,,,
27:57.8,0.140921,0,B15,,,,
18:27:58,0.140921,0,B15,,,,
27:58.3,0.140921,0,B15,,,,
27:58.5,0.140921,0,B15,,,,
27:58.8,0.142202,0,B15,,,,
18:27:59,0.142202,0,B15,,,,
27:59.3,0.142202,0,B15,,,,
27:59.5,0.143483,0,B15,,,,
27:59.8,0.142202,0,B15,,,,
18:28:00,0.140921,0,B15,,,,
28:00.3,0.142202,0,B15,,,,
28:00.5,0.142202,0,B15,,,,
28:00.8,0.140921,0,B15,,,,
18:28:01,0.140921,0,B15,,,,
28:01.3,0.13964,0,B15,,,,
28:01.5,0.142202,0,B15,,,,
28:01.7,0.13964,0,B15,,,,
18:28:02,0.142202,0,B15,,,,
28:02.2,0.140921,0,B15,,,,
28:02.5,0.142202,0,B15,,,,
28:02.8,0.140921,0,B15,,,,
18:28:03,0.140921,0,B15,,,,
28:03.3,0.140921,0,B15,,,,
28:03.5,0.142202,0,B15,,,,
28:03.8,0.140921,0,B15,,,,
18:28:04,0.13964,0,B15,,,,
28:04.3,0.140921,0,B15,,,,
28:04.5,0.140921,0,B15,,,,
28:04.7,0.140921,0,B15,,,,
18:28:05,0.140921,0,B15,,,,
28:05.3,0.142202,0,B15,,,,
28:05.5,0.142202,0,B15,,,,
28:05.8,0.142202,0,B15,,,,
18:28:06,0.140921,0,B15,,,,
28:06.3,0.140921,0,B15,,,,
28:06.5,0.142202,0,B15,,,,
28:06.7,0.142202,0,B15,,,,
18:28:07,0.142202,0,B15,,,,
28:07.3,0.140921,0,B15,,,,
28:07.5,0.140921,0,B15,,,,
28:07.8,0.140921,0,B15,,,,
18:28:08,0.140921,0,B15,,,,
28:08.3,0.140921,0,B15,,,,
28:08.5,0.140921,0,B15,,,,
28:08.8,0.140921,0,B15,,,,
18:28:09,0.140921,0,B15,,,,
28:09.3,0.142202,0,B15,,,,
28:09.5,0.142202,0,B15,,,,
28:09.8,0.142202,0,B15,,,,
18:28:10,0.142202,0,B15,,,,
28:10.3,0.140921,0,B15,,,,
28:10.5,0.13964,0,B15,,,,
28:10.8,0.140921,0,B15,,,,
18:28:11,0.140921,0,B15,,,,
28:11.2,0.140921,0,B15,,,,
28:11.5,0.142202,0,B15,,,,
28:11.7,0.140921,0,B15,,,,
18:28:12,0.142202,0,B15,,,,
28:12.3,0.140921,0,B15,,,,
28:12.5,0.143483,0,B15,,,,
28:12.8,0.142202,0,B15,,,,
18:28:13,0.142202,0,B15,,,,
28:13.3,0.140921,0,B15,,,,
28:13.5,0.140921,0,B15,,,,
28:13.8,0.140921,0,B15,,,,
18:28:14,0.140921,0,B15,,,,
28:14.2,0.140921,0,B15,,,,
28:14.5,0.140921,0,B15,,,,
28:14.8,0.140921,0,B15,,,,
18:28:15,0.143483,0,B15,,,,
28:15.3,0.143483,0,B15,,,,
28:15.5,0.142202,0,B15,,,,
28:15.8,0.140921,0,B15,,,,
18:28:16,0.142202,0,B15,,,,
28:16.2,0.142202,0,B15,,,,
28:16.5,0.140921,0,B15,,,,
28:16.8,0.140921,0,B15,,,,
18:28:17,0.140921,0,B15,,,,
28:17.3,0.140921,0,B15,,,,
28:17.5,0.140921,0,B15,,,,
28:17.8,0.140921,0,B15,,,,
18:28:18,0.142202,0,B15,,,,
28:18.3,0.142202,0,B15,,,,
28:18.5,0.142202,0,B15,,,,
28:18.8,0.140921,0,B15,,,,
18:28:19,0.140921,0,B15,,,,
28:19.3,0.140921,0,B15,,,,
28:19.5,0.140921,0,B15,,,,
28:19.8,0.140921,0,B15,,,,
18:28:20,0.142202,0,B15,,,,
28:20.3,0.140921,0,B15,,,,
28:20.5,0.140921,0,B15,,,,
28:20.7,0.142202,0,B15,,,,
18:28:21,0.142202,0,B15,,,,
28:21.2,0.142202,0,B15,,,,
28:21.5,0.142202,0,B15,,,,
28:21.8,0.142202,0,B15,,,,
18:28:22,0.140921,0,B15,,,,
28:22.3,0.142202,0,B15,,,,
28:22.5,0.140921,0,B15,,,,
28:22.8,0.140921,0,B15,,,,
18:28:23,0.140921,0,B15,,,,
28:23.3,0.140921,0,B15,,,,
28:23.5,0.143483,0,B15,,,,
28:23.7,0.140921,0,B15,,,,
18:28:24,0.142202,0,B15,,,,
28:24.3,0.142202,0,B15,,,,
28:24.5,0.142202,0,B15,,,,
28:24.8,0.140921,0,B15,,,,
18:28:25,0.142202,0,B15,,,,
28:25.3,0.140921,0,B15,,,,
28:25.5,0.13964,0,B15,,,,
28:25.7,0.140921,0,B15,,,,
18:28:26,0.140921,0,B15,,,,
28:26.3,0.140921,0,B15,,,,
28:26.5,0.140921,0,B15,,,,
28:26.8,0.142202,0,B15,,,,
18:28:27,0.142202,0,B15,,,,
28:27.3,0.142202,0,B15,,,,
28:27.5,0.140921,0,B15,,,,
28:27.8,0.142202,0,B15,,,,
18:28:28,0.140921,0,B15,,,,
28:28.3,0.142202,0,B15,,,,
28:28.5,0.142202,0,B15,,,,
28:28.8,0.140921,0,B15,,,,
18:28:29,0.142202,0,B15,,,,
28:29.3,0.140921,0,B15,,,,
28:29.5,0.140921,0,B15,,,,
28:29.8,0.140921,0,B15,,,,
18:28:30,0.140921,0,B15,,,,
28:30.2,0.140921,0,B15,,,,
28:30.5,0.143483,0,B15,,,,
28:30.7,0.140921,0,B15,,,,
18:28:31,0.140921,0,B15,,,,
28:31.3,0.142202,0,B15,,,,
28:31.5,0.142202,0,B15,,,,
28:31.8,0.142202,0,B15,,,,
18:28:32,0.13964,0,B15,,,,
28:32.3,0.140921,0,B15,,,,
28:32.5,0.140921,0,B15,,,,
28:32.8,0.13964,0,B15,,,,
18:28:33,0.140921,0,B15,,,,
28:33.2,0.13964,0,B15,,,,
28:33.5,0.140921,0,B15,,,,
28:33.8,0.142202,0,B15,,,,
18:28:34,0.142202,0,B15,,,,
28:34.3,0.140921,0,B15,,,,
28:34.5,0.142202,0,B15,,,,
28:34.8,0.140921,0,B15,,,,
18:28:35,0.140921,0,B15,,,,
28:35.2,0.138359,0,B15,,,,
28:35.5,0.140921,0,B15,,,,
28:35.8,0.140921,0,B15,,,,
18:28:36,0.13964,0,B15,,,,
28:36.3,0.13964,0,B15,,,,
28:36.5,0.13964,0,B15,,,,
28:36.8,0.140921,0,B15,,,,
18:28:37,0.142202,0,B15,,,,
28:37.3,0.142202,0,B15,,,,
28:37.5,0.142202,0,B15,,,,
28:37.8,0.140921,0,B15,,,,
18:28:38,0.140921,0,B15,,,,
28:38.3,0.140921,0,B15,,,,
28:38.5,0.140921,0,B15,,,,
28:38.8,0.140921,0,B15,,,,
18:28:39,0.140921,0,B15,,,,
28:39.3,0.140921,0,B15,,,,
28:39.5,0.140921,0,B15,,,,
28:39.7,0.140921,0,B15,,,,
18:28:40,0.140921,0,B15,,,,
28:40.2,0.142202,0,B15,,,,
28:40.5,0.142202,0,B15,,,,
28:40.8,0.140921,0,B15,,,,
18:28:41,0.140921,0,B15,,,,
28:41.3,0.13964,0,B15,,,,
28:41.5,0.142202,0,B15,,,,
28:41.8,0.142202,0,B15,,,,
18:28:42,0.140921,0,B15,,,,
28:42.3,0.13964,0,B15,,,,
28:42.5,0.140921,0,B15,,,,
28:42.7,0.140921,0,B15,,,,
18:28:43,0.140921,0,B15,,,,
28:43.3,0.142202,0,B15,,,,
28:43.5,0.13964,0,B15,,,,
28:43.8,0.142202,0,B15,,,,
18:28:44,0.140921,0,B15,,,,
28:44.3,0.140921,0,B15,,,,
28:44.5,0.140921,0,B15,,,,
28:44.7,0.140921,0,B15,,,,
18:28:45,0.140921,0,B15,,,,
28:45.3,0.140921,0,B15,,,,
28:45.5,0.140921,0,B15,,,,
28:45.8,0.140921,0,B15,,,,
18:28:46,0.13964,0,B15,,,,
28:46.3,0.13964,0,B15,,,,
28:46.5,0.140921,0,B15,,,,
28:46.8,0.140921,0,B15,,,,
18:28:47,0.142202,0,B15,,,,
28:47.3,0.142202,0,B15,,,,
28:47.5,0.142202,0,B15,,,,
28:47.8,0.142202,0,B15,,,,
18:28:48,0.142202,0,B15,,,,
